business_id,mpxn,timestamp,total_consumption,boiler,electric_radiator,cooler_freezer,oven,microwave,vrf_system,split_system
1,9876543210,2024-01-02 22:00:00,9.73,3.87,0.31,0.11,1.81,0.46,1.83,1.34
1,9876543210,2024-01-02 22:30:00,7.45,2.96,0.24,0.08,1.38,0.36,1.4,1.03
1,9876543210,2024-01-02 23:00:00,8.66,3.44,0.28,0.09,1.61,0.41,1.63,1.19
1,9876543210,2024-01-03 00:00:00,29.77,11.84,0.95,0.32,5.53,1.42,5.61,4.11
1,9876543210,2024-01-03 00:30:00,27.31,10.86,0.87,0.29,5.07,1.3,5.14,3.77
1,9876543210,2024-01-03 01:00:00,30.03,11.95,0.96,0.32,5.57,1.43,5.65,4.14
1,9876543210,2024-01-03 01:30:00,29.81,11.86,0.95,0.32,5.53,1.42,5.61,4.11
1,9876543210,2024-01-03 02:00:00,32.05,12.75,1.02,0.35,5.95,1.53,6.03,4.42
1,9876543210,2024-01-03 02:30:00,28.69,11.41,0.91,0.31,5.33,1.37,5.4,3.96
1,9876543210,2024-01-03 03:00:00,30.98,12.32,0.99,0.33,5.75,1.48,5.83,4.27
1,9876543210,2024-01-03 03:30:00,30.12,11.98,0.96,0.33,5.59,1.44,5.67,4.15
1,9876543210,2024-01-03 04:00:00,29.69,11.81,0.94,0.32,5.51,1.42,5.59,4.09
1,9876543210,2024-01-03 05:00:00,7.71,3.07,0.25,0.08,1.43,0.37,1.45,1.06
1,9876543210,2024-01-03 05:30:00,10.38,4.13,0.33,0.11,1.93,0.5,1.95,1.43
1,9876543210,2024-01-03 06:00:00,11.04,4.39,0.35,0.12,2.05,0.53,2.08,1.52
1,9876543210,2024-01-03 06:30:00,8.22,3.27,0.26,0.09,1.53,0.39,1.55,1.13
1,9876543210,2024-01-03 07:00:00,7.88,3.13,0.25,0.09,1.46,0.38,1.48,1.09
1,9876543210,2024-01-03 07:30:00,10.66,4.24,0.34,0.12,1.98,0.51,2.01,1.47
1,9876543210,2024-01-03 08:00:00,10.61,4.22,0.34,0.11,1.97,0.51,2.0,1.46
1,9876543210,2024-01-03 08:30:00,9.08,3.61,0.29,0.1,1.69,0.43,1.71,1.25
1,9876543210,2024-01-03 09:00:00,10.03,3.99,0.32,0.11,1.86,0.48,1.89,1.38
1,9876543210,2024-01-03 09:30:00,9.29,3.7,0.3,0.1,1.72,0.44,1.75,1.28
1,9876543210,2024-01-03 10:00:00,9.37,3.73,0.3,0.1,1.74,0.45,1.76,1.29
1,9876543210,2024-01-03 11:00:00,22.28,8.86,0.71,0.24,4.14,1.06,4.2,3.07
1,9876543210,2024-01-03 11:30:00,19.62,7.8,0.62,0.21,3.64,0.94,3.69,2.71
1,9876543210,2024-01-03 12:00:00,15.13,6.02,0.48,0.16,2.81,0.72,2.85,2.09
1,9876543210,2024-01-03 12:30:00,15.43,6.14,0.49,0.17,2.86,0.74,2.91,2.13
1,9876543210,2024-01-03 13:00:00,19.43,7.73,0.62,0.21,3.61,0.93,3.66,2.68
1,9876543210,2024-01-03 14:00:00,5.39,2.14,0.17,0.06,1.0,0.26,1.01,0.74
1,9876543210,2024-01-03 14:30:00,5.06,2.01,0.16,0.05,0.94,0.24,0.95,0.7
1,9876543210,2024-01-03 15:00:00,8.59,3.42,0.27,0.09,1.59,0.41,1.62,1.18
1,9876543210,2024-01-03 15:30:00,3.94,1.57,0.13,0.04,0.73,0.19,0.74,0.54
1,9876543210,2024-01-03 16:00:00,9.31,3.7,0.3,0.1,1.73,0.44,1.75,1.28
1,9876543210,2024-01-03 17:00:00,21.77,8.66,0.69,0.23,4.04,1.04,4.1,3.0
1,9876543210,2024-01-03 17:30:00,15.92,6.33,0.51,0.17,2.96,0.76,3.0,2.2
1,9876543210,2024-01-03 18:00:00,22.52,8.96,0.72,0.24,4.18,1.08,4.24,3.11
1,9876543210,2024-01-03 18:30:00,16.65,6.62,0.53,0.18,3.09,0.79,3.14,2.3
1,9876543210,2024-01-03 19:00:00,20.68,8.23,0.66,0.22,3.84,0.99,3.89,2.85
1,9876543210,2024-01-03 19:30:00,19.58,7.79,0.62,0.21,3.63,0.93,3.69,2.7
1,9876543210,2024-01-03 20:00:00,21.61,8.6,0.69,0.23,4.01,1.03,4.07,2.98
1,9876543210,2024-01-03 20:30:00,15.74,6.26,0.5,0.17,2.92,0.75,2.96,2.17
1,9876543210,2024-01-03 21:00:00,19.59,7.79,0.62,0.21,3.64,0.94,3.69,2.7
1,9876543210,2024-01-03 22:00:00,8.03,3.19,0.26,0.09,1.49,0.38,1.51,1.11
1,9876543210,2024-01-03 22:30:00,5.71,2.27,0.18,0.06,1.06,0.27,1.08,0.79
1,9876543210,2024-01-03 23:00:00,9.13,3.63,0.29,0.1,1.69,0.44,1.72,1.26
1,9876543210,2024-01-04 00:00:00,27.22,10.83,0.87,0.29,5.05,1.3,5.13,3.75
1,9876543210,2024-01-04 00:30:00,33.16,13.19,1.06,0.36,6.16,1.58,6.24,4.57
1,9876543210,2024-01-04 01:00:00,30.57,12.16,0.97,0.33,5.68,1.46,5.76,4.22
1,9876543210,2024-01-04 01:30:00,32.83,13.06,1.04,0.35,6.09,1.57,6.18,4.53
1,9876543210,2024-01-04 02:00:00,26.82,10.67,0.85,0.29,4.98,1.28,5.05,3.7
1,9876543210,2024-01-04 02:30:00,33.71,13.41,1.07,0.36,6.26,1.61,6.35,4.65
1,9876543210,2024-01-04 03:00:00,31.04,12.35,0.99,0.34,5.76,1.48,5.84,4.28
1,9876543210,2024-01-04 03:30:00,27.09,10.78,0.86,0.29,5.03,1.29,5.1,3.74
1,9876543210,2024-01-04 04:00:00,32.91,13.09,1.05,0.36,6.11,1.57,6.2,4.54
1,9876543210,2024-01-04 05:00:00,6.19,2.46,0.2,0.07,1.15,0.3,1.17,0.85
1,9876543210,2024-01-04 05:30:00,7.13,2.84,0.23,0.08,1.32,0.34,1.34,0.98
1,9876543210,2024-01-04 06:00:00,8.65,3.44,0.28,0.09,1.61,0.41,1.63,1.19
1,9876543210,2024-01-04 06:30:00,9.82,3.91,0.31,0.11,1.82,0.47,1.85,1.35
1,9876543210,2024-01-04 07:00:00,6.02,2.39,0.19,0.06,1.12,0.29,1.13,0.83
1,9876543210,2024-01-04 07:30:00,6.2,2.47,0.2,0.07,1.15,0.3,1.17,0.86
1,9876543210,2024-01-04 08:00:00,11.18,4.45,0.36,0.12,2.08,0.53,2.11,1.54
1,9876543210,2024-01-04 08:30:00,9.76,3.88,0.31,0.11,1.81,0.47,1.84,1.35
1,9876543210,2024-01-04 09:00:00,8.23,3.27,0.26,0.09,1.53,0.39,1.55,1.13
1,9876543210,2024-01-04 09:30:00,10.18,4.05,0.32,0.11,1.89,0.49,1.92,1.4
1,9876543210,2024-01-04 10:00:00,8.6,3.42,0.27,0.09,1.6,0.41,1.62,1.19
1,9876543210,2024-01-04 11:00:00,15.16,6.03,0.48,0.16,2.81,0.72,2.85,2.09
1,9876543210,2024-01-04 11:30:00,16.81,6.69,0.53,0.18,3.12,0.8,3.17,2.32
1,9876543210,2024-01-04 12:00:00,18.3,7.28,0.58,0.2,3.4,0.87,3.45,2.52
1,9876543210,2024-01-04 12:30:00,15.95,6.34,0.51,0.17,2.96,0.76,3.0,2.2
1,9876543210,2024-01-04 13:00:00,19.69,7.83,0.63,0.21,3.66,0.94,3.71,2.72
1,9876543210,2024-01-04 14:00:00,5.76,2.29,0.18,0.06,1.07,0.27,1.08,0.79
1,9876543210,2024-01-04 14:30:00,6.91,2.75,0.22,0.07,1.28,0.33,1.3,0.95
1,9876543210,2024-01-04 15:00:00,4.52,1.8,0.14,0.05,0.84,0.22,0.85,0.62
1,9876543210,2024-01-04 15:30:00,7.6,3.02,0.24,0.08,1.41,0.36,1.43,1.05
1,9876543210,2024-01-04 16:00:00,10.26,4.08,0.33,0.11,1.9,0.49,1.93,1.41
1,9876543210,2024-01-04 17:00:00,21.49,8.55,0.68,0.23,3.99,1.03,4.05,2.96
1,9876543210,2024-01-04 17:30:00,20.92,8.32,0.67,0.23,3.88,1.0,3.94,2.88
1,9876543210,2024-01-04 18:00:00,18.44,7.34,0.59,0.2,3.42,0.88,3.47,2.54
1,9876543210,2024-01-04 18:30:00,19.1,7.6,0.61,0.21,3.55,0.91,3.6,2.63
1,9876543210,2024-01-04 19:00:00,21.94,8.73,0.7,0.24,4.07,1.05,4.13,3.03
1,9876543210,2024-01-04 19:30:00,18.48,7.35,0.59,0.2,3.43,0.88,3.48,2.55
1,9876543210,2024-01-04 20:00:00,17.18,6.83,0.55,0.19,3.19,0.82,3.23,2.37
1,9876543210,2024-01-04 20:30:00,20.28,8.07,0.65,0.22,3.76,0.97,3.82,2.8
1,9876543210,2024-01-04 21:00:00,21.88,8.7,0.7,0.24,4.06,1.04,4.12,3.02
1,9876543210,2024-01-04 22:00:00,5.58,2.22,0.18,0.06,1.04,0.27,1.05,0.77
1,9876543210,2024-01-04 22:30:00,8.18,3.25,0.26,0.09,1.52,0.39,1.54,1.13
1,9876543210,2024-01-04 23:00:00,8.59,3.42,0.27,0.09,1.59,0.41,1.62,1.18
1,9876543210,2024-01-05 00:00:00,26.48,10.53,0.84,0.29,4.92,1.26,4.99,3.65
1,9876543210,2024-01-05 00:30:00,33.87,13.47,1.08,0.37,6.29,1.62,6.38,4.67
1,9876543210,2024-01-05 01:00:00,27.15,10.8,0.86,0.29,5.04,1.3,5.11,3.74
1,9876543210,2024-01-05 01:30:00,29.12,11.58,0.93,0.31,5.41,1.39,5.48,4.02
1,9876543210,2024-01-05 02:00:00,29.21,11.62,0.93,0.32,5.42,1.39,5.5,4.03
1,9876543210,2024-01-05 02:30:00,28.36,11.28,0.9,0.31,5.26,1.35,5.34,3.91
1,9876543210,2024-01-05 03:00:00,29.98,11.93,0.95,0.32,5.57,1.43,5.65,4.13
1,9876543210,2024-01-05 03:30:00,27.45,10.92,0.87,0.3,5.1,1.31,5.17,3.79
1,9876543210,2024-01-05 04:00:00,29.69,11.81,0.94,0.32,5.51,1.42,5.59,4.09
1,9876543210,2024-01-05 05:00:00,7.25,2.88,0.23,0.08,1.35,0.35,1.37,1.0
1,9876543210,2024-01-05 05:30:00,9.18,3.65,0.29,0.1,1.7,0.44,1.73,1.27
1,9876543210,2024-01-05 06:00:00,5.6,2.23,0.18,0.06,1.04,0.27,1.05,0.77
1,9876543210,2024-01-05 06:30:00,10.29,4.09,0.33,0.11,1.91,0.49,1.94,1.42
1,9876543210,2024-01-05 07:00:00,7.47,2.97,0.24,0.08,1.39,0.36,1.41,1.03
1,9876543210,2024-01-05 07:30:00,5.2,2.07,0.17,0.06,0.97,0.25,0.98,0.72
1,9876543210,2024-01-05 08:00:00,4.88,1.94,0.16,0.05,0.91,0.23,0.92,0.67
1,9876543210,2024-01-05 08:30:00,9.73,3.87,0.31,0.11,1.81,0.46,1.83,1.34
1,9876543210,2024-01-05 09:00:00,5.67,2.26,0.18,0.06,1.05,0.27,1.07,0.78
1,9876543210,2024-01-05 09:30:00,7.66,3.05,0.24,0.08,1.42,0.37,1.44,1.06
1,9876543210,2024-01-05 10:00:00,6.28,2.5,0.2,0.07,1.17,0.3,1.18,0.87
1,9876543210,2024-01-05 11:00:00,20.19,8.03,0.64,0.22,3.75,0.96,3.8,2.78
1,9876543210,2024-01-05 11:30:00,19.24,7.65,0.61,0.21,3.57,0.92,3.62,2.65
1,9876543210,2024-01-05 12:00:00,22.49,8.95,0.72,0.24,4.18,1.07,4.23,3.1
1,9876543210,2024-01-05 12:30:00,16.74,6.66,0.53,0.18,3.11,0.8,3.15,2.31
1,9876543210,2024-01-05 13:00:00,16.85,6.7,0.54,0.18,3.13,0.8,3.17,2.32
1,9876543210,2024-01-05 14:00:00,10.17,4.05,0.32,0.11,1.89,0.49,1.91,1.4
1,9876543210,2024-01-05 14:30:00,9.46,3.76,0.3,0.1,1.76,0.45,1.78,1.3
1,9876543210,2024-01-05 15:00:00,8.89,3.54,0.28,0.1,1.65,0.42,1.67,1.23
1,9876543210,2024-01-05 15:30:00,4.52,1.8,0.14,0.05,0.84,0.22,0.85,0.62
1,9876543210,2024-01-05 16:00:00,11.04,4.39,0.35,0.12,2.05,0.53,2.08,1.52
1,9876543210,2024-01-05 17:00:00,20.44,8.13,0.65,0.22,3.79,0.98,3.85,2.82
1,9876543210,2024-01-05 17:30:00,18.27,7.27,0.58,0.2,3.39,0.87,3.44,2.52
1,9876543210,2024-01-05 18:00:00,22.5,8.95,0.72,0.24,4.18,1.07,4.24,3.1
1,9876543210,2024-01-05 18:30:00,22.37,8.9,0.71,0.24,4.15,1.07,4.21,3.08
1,9876543210,2024-01-05 19:00:00,18.92,7.53,0.6,0.2,3.51,0.9,3.56,2.61
1,9876543210,2024-01-05 19:30:00,18.13,7.21,0.58,0.2,3.37,0.87,3.41,2.5
1,9876543210,2024-01-05 20:00:00,20.07,7.98,0.64,0.22,3.73,0.96,3.78,2.77
1,9876543210,2024-01-05 20:30:00,19.67,7.82,0.63,0.21,3.65,0.94,3.7,2.71
1,9876543210,2024-01-05 21:00:00,18.79,7.47,0.6,0.2,3.49,0.9,3.54,2.59
1,9876543210,2024-01-05 22:00:00,7.84,3.12,0.25,0.08,1.46,0.37,1.48,1.08
1,9876543210,2024-01-05 22:30:00,5.73,2.28,0.18,0.06,1.06,0.27,1.08,0.79
1,9876543210,2024-01-05 23:00:00,3.85,1.53,0.12,0.04,0.71,0.18,0.72,0.53
1,9876543210,2024-01-06 00:00:00,32.45,12.91,1.03,0.35,6.02,1.55,6.11,4.48
1,9876543210,2024-01-06 00:30:00,28.08,11.17,0.89,0.3,5.21,1.34,5.29,3.87
1,9876543210,2024-01-06 01:00:00,32.2,12.81,1.02,0.35,5.98,1.54,6.06,4.44
1,9876543210,2024-01-06 01:30:00,31.57,12.56,1.0,0.34,5.86,1.51,5.94,4.35
1,9876543210,2024-01-06 02:00:00,32.97,13.12,1.05,0.36,6.12,1.57,6.21,4.55
1,9876543210,2024-01-06 02:30:00,32.51,12.93,1.03,0.35,6.04,1.55,6.12,4.48
1,9876543210,2024-01-06 03:00:00,26.76,10.65,0.85,0.29,4.97,1.28,5.04,3.69
1,9876543210,2024-01-06 03:30:00,28.26,11.24,0.9,0.31,5.25,1.35,5.32,3.9
1,9876543210,2024-01-06 04:00:00,29.74,11.83,0.95,0.32,5.52,1.42,5.6,4.1
1,9876543210,2024-01-06 05:00:00,5.61,2.23,0.18,0.06,1.04,0.27,1.06,0.77
1,9876543210,2024-01-06 05:30:00,11.04,4.39,0.35,0.12,2.05,0.53,2.08,1.52
1,9876543210,2024-01-06 06:00:00,7.13,2.84,0.23,0.08,1.32,0.34,1.34,0.98
1,9876543210,2024-01-06 06:30:00,11.1,4.42,0.35,0.12,2.06,0.53,2.09,1.53
1,9876543210,2024-01-06 07:00:00,9.7,3.86,0.31,0.1,1.8,0.46,1.83,1.34
1,9876543210,2024-01-06 07:30:00,10.71,4.26,0.34,0.12,1.99,0.51,2.02,1.48
1,9876543210,2024-01-06 08:00:00,4.97,1.98,0.16,0.05,0.92,0.24,0.94,0.69
1,9876543210,2024-01-06 08:30:00,4.68,1.86,0.15,0.05,0.87,0.22,0.88,0.65
1,9876543210,2024-01-06 09:00:00,10.23,4.07,0.33,0.11,1.9,0.49,1.93,1.41
1,9876543210,2024-01-06 09:30:00,4.87,1.94,0.15,0.05,0.9,0.23,0.92,0.67
1,9876543210,2024-01-06 10:00:00,4.94,1.97,0.16,0.05,0.92,0.24,0.93,0.68
1,9876543210,2024-01-06 11:00:00,17.7,7.04,0.56,0.19,3.29,0.84,3.33,2.44
1,9876543210,2024-01-06 11:30:00,18.2,7.24,0.58,0.2,3.38,0.87,3.43,2.51
1,9876543210,2024-01-06 12:00:00,18.82,7.49,0.6,0.2,3.49,0.9,3.54,2.6
1,9876543210,2024-01-06 12:30:00,19.82,7.88,0.63,0.21,3.68,0.95,3.73,2.73
1,9876543210,2024-01-06 13:00:00,22.55,8.97,0.72,0.24,4.19,1.08,4.25,3.11
1,9876543210,2024-01-06 13:30:00,18.66,7.42,0.59,0.2,3.46,0.89,3.51,2.57
1,9876543210,2024-01-06 14:00:00,18.54,7.38,0.59,0.2,3.44,0.89,3.49,2.56
1,9876543210,2024-01-06 14:30:00,20.3,8.08,0.65,0.22,3.77,0.97,3.82,2.8
1,9876543210,2024-01-06 15:00:00,18.92,7.53,0.6,0.2,3.51,0.9,3.56,2.61
1,9876543210,2024-01-06 15:30:00,16.94,6.74,0.54,0.18,3.14,0.81,3.19,2.34
1,9876543210,2024-01-06 16:00:00,16.53,6.58,0.53,0.18,3.07,0.79,3.11,2.28
1,9876543210,2024-01-06 16:30:00,22.28,8.86,0.71,0.24,4.14,1.06,4.2,3.07
1,9876543210,2024-01-06 17:00:00,16.27,6.47,0.52,0.18,3.02,0.78,3.06,2.24
1,9876543210,2024-01-06 17:30:00,18.82,7.49,0.6,0.2,3.49,0.9,3.54,2.6
1,9876543210,2024-01-06 18:00:00,21.44,8.53,0.68,0.23,3.98,1.02,4.04,2.96
1,9876543210,2024-01-06 18:30:00,18.19,7.24,0.58,0.2,3.38,0.87,3.43,2.51
1,9876543210,2024-01-06 19:00:00,16.47,6.55,0.52,0.18,3.06,0.79,3.1,2.27
1,9876543210,2024-01-06 19:30:00,22.58,8.98,0.72,0.24,4.19,1.08,4.25,3.11
1,9876543210,2024-01-06 20:00:00,18.23,7.25,0.58,0.2,3.38,0.87,3.43,2.51
1,9876543210,2024-01-06 20:30:00,18.36,7.3,0.58,0.2,3.41,0.88,3.46,2.53
1,9876543210,2024-01-06 21:00:00,21.38,8.51,0.68,0.23,3.97,1.02,4.03,2.95
1,9876543210,2024-01-06 22:00:00,6.33,2.52,0.2,0.07,1.18,0.3,1.19,0.87
1,9876543210,2024-01-06 22:30:00,6.29,2.5,0.2,0.07,1.17,0.3,1.18,0.87
1,9876543210,2024-01-06 23:00:00,4.22,1.68,0.13,0.05,0.78,0.2,0.79,0.58
1,9876543210,2024-01-07 00:00:00,30.09,11.97,0.96,0.32,5.59,1.44,5.67,4.15
1,9876543210,2024-01-07 00:30:00,30.4,12.09,0.97,0.33,5.64,1.45,5.72,4.19
1,9876543210,2024-01-07 01:00:00,31.11,12.38,0.99,0.34,5.78,1.49,5.86,4.29
1,9876543210,2024-01-07 01:30:00,31.44,12.51,1.0,0.34,5.84,1.5,5.92,4.34
1,9876543210,2024-01-07 02:00:00,30.07,11.96,0.96,0.32,5.58,1.44,5.66,4.15
1,9876543210,2024-01-07 02:30:00,31.09,12.37,0.99,0.34,5.77,1.48,5.85,4.29
1,9876543210,2024-01-07 03:00:00,31.62,12.58,1.01,0.34,5.87,1.51,5.95,4.36
1,9876543210,2024-01-07 03:30:00,29.16,11.6,0.93,0.31,5.41,1.39,5.49,4.02
1,9876543210,2024-01-07 04:00:00,28.51,11.34,0.91,0.31,5.29,1.36,5.37,3.93
1,9876543210,2024-01-07 05:00:00,8.04,3.2,0.26,0.09,1.49,0.38,1.51,1.11
1,9876543210,2024-01-07 05:30:00,7.43,2.96,0.24,0.08,1.38,0.35,1.4,1.02
1,9876543210,2024-01-07 06:00:00,9.77,3.89,0.31,0.11,1.81,0.47,1.84,1.35
1,9876543210,2024-01-07 06:30:00,6.14,2.44,0.2,0.07,1.14,0.29,1.16,0.85
1,9876543210,2024-01-07 07:00:00,7.64,3.04,0.24,0.08,1.42,0.36,1.44,1.05
1,9876543210,2024-01-07 07:30:00,4.04,1.61,0.13,0.04,0.75,0.19,0.76,0.56
1,9876543210,2024-01-07 08:00:00,7.33,2.92,0.23,0.08,1.36,0.35,1.38,1.01
1,9876543210,2024-01-07 08:30:00,9.27,3.69,0.3,0.1,1.72,0.44,1.75,1.28
1,9876543210,2024-01-07 09:00:00,8.14,3.24,0.26,0.09,1.51,0.39,1.53,1.12
1,9876543210,2024-01-07 09:30:00,4.04,1.61,0.13,0.04,0.75,0.19,0.76,0.56
1,9876543210,2024-01-07 10:00:00,4.17,1.66,0.13,0.05,0.77,0.2,0.79,0.58
1,9876543210,2024-01-07 11:00:00,21.2,8.43,0.67,0.23,3.94,1.01,3.99,2.92
1,9876543210,2024-01-07 11:30:00,16.63,6.62,0.53,0.18,3.09,0.79,3.13,2.29
1,9876543210,2024-01-07 12:00:00,19.5,7.76,0.62,0.21,3.62,0.93,3.67,2.69
1,9876543210,2024-01-07 12:30:00,19.21,7.64,0.61,0.21,3.57,0.92,3.62,2.65
1,9876543210,2024-01-07 13:00:00,18.25,7.26,0.58,0.2,3.39,0.87,3.44,2.52
1,9876543210,2024-01-07 13:30:00,15.87,6.31,0.51,0.17,2.95,0.76,2.99,2.19
1,9876543210,2024-01-07 14:00:00,18.12,7.21,0.58,0.2,3.36,0.86,3.41,2.5
1,9876543210,2024-01-07 14:30:00,22.45,8.93,0.71,0.24,4.17,1.07,4.23,3.1
1,9876543210,2024-01-07 15:00:00,21.15,8.41,0.67,0.23,3.93,1.01,3.98,2.92
1,9876543210,2024-01-07 15:30:00,19.75,7.86,0.63,0.21,3.67,0.94,3.72,2.72
1,9876543210,2024-01-07 16:00:00,16.99,6.76,0.54,0.18,3.15,0.81,3.2,2.34
1,9876543210,2024-01-07 16:30:00,19.13,7.61,0.61,0.21,3.55,0.91,3.6,2.64
1,9876543210,2024-01-07 17:00:00,19.37,7.71,0.62,0.21,3.6,0.92,3.65,2.67
1,9876543210,2024-01-07 17:30:00,16.72,6.65,0.53,0.18,3.1,0.8,3.15,2.31
1,9876543210,2024-01-07 18:00:00,15.25,6.07,0.49,0.16,2.83,0.73,2.87,2.1
1,9876543210,2024-01-07 18:30:00,19.3,7.68,0.61,0.21,3.58,0.92,3.63,2.66
1,9876543210,2024-01-07 19:00:00,19.38,7.71,0.62,0.21,3.6,0.93,3.65,2.67
1,9876543210,2024-01-07 19:30:00,20.04,7.97,0.64,0.22,3.72,0.96,3.77,2.76
1,9876543210,2024-01-07 20:00:00,21.23,8.45,0.68,0.23,3.94,1.01,4.0,2.93
1,9876543210,2024-01-07 20:30:00,21.33,8.49,0.68,0.23,3.96,1.02,4.02,2.94
1,9876543210,2024-01-07 21:00:00,15.88,6.32,0.51,0.17,2.95,0.76,2.99,2.19
1,9876543210,2024-01-07 22:00:00,4.17,1.66,0.13,0.05,0.77,0.2,0.79,0.58
1,9876543210,2024-01-07 22:30:00,5.09,2.02,0.16,0.05,0.94,0.24,0.96,0.7
1,9876543210,2024-01-07 23:00:00,10.52,4.18,0.33,0.11,1.95,0.5,1.98,1.45
1,9876543210,2024-01-08 00:00:00,31.49,12.53,1.0,0.34,5.85,1.5,5.93,4.34
1,9876543210,2024-01-08 00:30:00,32.82,13.06,1.04,0.35,6.09,1.57,6.18,4.53
1,9876543210,2024-01-08 01:00:00,28.86,11.48,0.92,0.31,5.36,1.38,5.43,3.98
1,9876543210,2024-01-08 01:30:00,32.26,12.83,1.03,0.35,5.99,1.54,6.07,4.45
1,9876543210,2024-01-08 02:00:00,28.83,11.47,0.92,0.31,5.35,1.38,5.43,3.98
1,9876543210,2024-01-08 02:30:00,30.51,12.14,0.97,0.33,5.66,1.46,5.74,4.21
1,9876543210,2024-01-08 03:00:00,32.16,12.79,1.02,0.35,5.97,1.54,6.06,4.44
1,9876543210,2024-01-08 03:30:00,31.8,12.65,1.01,0.34,5.9,1.52,5.99,4.39
1,9876543210,2024-01-08 04:00:00,28.06,11.16,0.89,0.3,5.21,1.34,5.28,3.87
1,9876543210,2024-01-08 05:00:00,6.67,2.65,0.21,0.07,1.24,0.32,1.26,0.92
1,9876543210,2024-01-08 05:30:00,11.0,4.38,0.35,0.12,2.04,0.53,2.07,1.52
1,9876543210,2024-01-08 06:00:00,6.7,2.67,0.21,0.07,1.24,0.32,1.26,0.92
1,9876543210,2024-01-08 06:30:00,5.83,2.32,0.19,0.06,1.08,0.28,1.1,0.8
1,9876543210,2024-01-08 07:00:00,6.11,2.43,0.19,0.07,1.13,0.29,1.15,0.84
1,9876543210,2024-01-08 07:30:00,11.01,4.38,0.35,0.12,2.04,0.53,2.07,1.52
1,9876543210,2024-01-08 08:00:00,8.75,3.48,0.28,0.09,1.62,0.42,1.65,1.21
1,9876543210,2024-01-08 08:30:00,3.84,1.53,0.12,0.04,0.71,0.18,0.72,0.53
1,9876543210,2024-01-08 09:00:00,8.45,3.36,0.27,0.09,1.57,0.4,1.59,1.17
1,9876543210,2024-01-08 09:30:00,10.66,4.24,0.34,0.12,1.98,0.51,2.01,1.47
1,9876543210,2024-01-08 10:00:00,5.76,2.29,0.18,0.06,1.07,0.27,1.08,0.79
1,9876543210,2024-01-08 11:00:00,15.73,6.26,0.5,0.17,2.92,0.75,2.96,2.17
1,9876543210,2024-01-08 11:30:00,21.38,8.51,0.68,0.23,3.97,1.02,4.03,2.95
1,9876543210,2024-01-08 12:00:00,17.47,6.95,0.56,0.19,3.24,0.83,3.29,2.41
1,9876543210,2024-01-08 12:30:00,15.3,6.09,0.49,0.17,2.84,0.73,2.88,2.11
1,9876543210,2024-01-08 13:00:00,16.76,6.67,0.53,0.18,3.11,0.8,3.16,2.31
1,9876543210,2024-01-08 14:00:00,5.61,2.23,0.18,0.06,1.04,0.27,1.06,0.77
1,9876543210,2024-01-08 14:30:00,5.76,2.29,0.18,0.06,1.07,0.27,1.08,0.79
1,9876543210,2024-01-08 15:00:00,10.61,4.22,0.34,0.11,1.97,0.51,2.0,1.46
1,9876543210,2024-01-08 15:30:00,9.04,3.6,0.29,0.1,1.68,0.43,1.7,1.25
1,9876543210,2024-01-08 16:00:00,11.11,4.42,0.35,0.12,2.06,0.53,2.09,1.53
1,9876543210,2024-01-08 17:00:00,21.45,8.53,0.68,0.23,3.98,1.02,4.04,2.96
1,9876543210,2024-01-08 17:30:00,16.33,6.5,0.52,0.18,3.03,0.78,3.07,2.25
1,9876543210,2024-01-08 18:00:00,19.79,7.87,0.63,0.21,3.67,0.94,3.73,2.73
1,9876543210,2024-01-08 18:30:00,22.0,8.75,0.7,0.24,4.08,1.05,4.14,3.03
1,9876543210,2024-01-08 19:00:00,16.18,6.44,0.51,0.17,3.0,0.77,3.05,2.23
1,9876543210,2024-01-08 19:30:00,19.75,7.86,0.63,0.21,3.67,0.94,3.72,2.72
1,9876543210,2024-01-08 20:00:00,22.32,8.88,0.71,0.24,4.14,1.07,4.2,3.08
1,9876543210,2024-01-08 20:30:00,20.68,8.23,0.66,0.22,3.84,0.99,3.89,2.85
1,9876543210,2024-01-08 21:00:00,19.98,7.95,0.64,0.22,3.71,0.95,3.76,2.76
1,9876543210,2024-01-08 22:00:00,4.69,1.87,0.15,0.05,0.87,0.22,0.88,0.65
1,9876543210,2024-01-08 22:30:00,5.23,2.08,0.17,0.06,0.97,0.25,0.98,0.72
1,9876543210,2024-01-08 23:00:00,9.47,3.77,0.3,0.1,1.76,0.45,1.78,1.31
1,9876543210,2024-01-09 00:00:00,30.81,12.26,0.98,0.33,5.72,1.47,5.8,4.25
1,9876543210,2024-01-09 00:30:00,30.09,11.97,0.96,0.32,5.59,1.44,5.67,4.15
1,9876543210,2024-01-09 01:00:00,30.69,12.21,0.98,0.33,5.7,1.47,5.78,4.23
1,9876543210,2024-01-09 01:30:00,27.09,10.78,0.86,0.29,5.03,1.29,5.1,3.74
1,9876543210,2024-01-09 02:00:00,31.58,12.56,1.01,0.34,5.86,1.51,5.95,4.36
1,9876543210,2024-01-09 02:30:00,33.43,13.3,1.06,0.36,6.21,1.6,6.29,4.61
1,9876543210,2024-01-09 03:00:00,33.91,13.49,1.08,0.37,6.3,1.62,6.39,4.68
1,9876543210,2024-01-09 03:30:00,30.8,12.25,0.98,0.33,5.72,1.47,5.8,4.25
1,9876543210,2024-01-09 04:00:00,28.73,11.43,0.91,0.31,5.33,1.37,5.41,3.96
